study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments	yraw
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00020213331643019873	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	37.7840909090909				percent		73.1534090909091
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00020459835687446944	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	-7.38636363636368				percent		35.5113636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00020459835687446944	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	17.3295454545454				percent		56.1079545454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00020706339731874017	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	11.3636363636363				percent		51.1363636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0002095284377630109	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	46.3068181818182				percent		80.2556818181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00021199347820728164	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	25.8522727272728				percent		63.2102272727273
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00021445851865155234	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	63.3522727272728				percent		94.4602272727273
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0002169235590958231	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	53.125				percent		85.9375
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0002169235590958231	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	32.6704545454546				percent		68.8920454545455
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00021938859954009356	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	51.4204545454545				percent		84.5170454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00021938859954009356	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	19.8863636363636				percent		58.2386363636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00022185363998436346	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	40.3409090909091				percent		75.2840909090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0002243186804286333	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	44.6022727272728				percent		78.8352272727273
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00023664388264998696	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	49.7159090909091				percent		83.0965909090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.000239108923094259	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	29.2613636363636				percent		66.0511363636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0002440390039828009	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	43.75				percent		78.125
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00025389916575988247	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	31.8181818181817				percent		68.1818181818181
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00025882924664842437	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	71.0227272727264				percent		100.852272727272
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00027608452975831996	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	120.454545454545				percent		142.045454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00028347965109113164	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	64.2045454545454				percent		95.1704545454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00028594469153540153	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	75.2840909090908				percent		104.403409090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00029333981286821544	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	26.7045454545454				percent		63.9204545454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00030566501508956696	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.9886363636356				percent		105.823863636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00031306013642238087	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	88.920454545454				percent		115.767045454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0003179902173109206	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	100.852272727272				percent		125.710227272727
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00032538533864373456	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	60.7954545454545				percent		92.3295454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00033031541953227423	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	89.7727272727264				percent		116.477272727272
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0003327804599765463	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	36.9318181818182				percent		72.4431818181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00034264062175362787	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.1363636363632				percent		105.113636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00035743086441925357	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	50.5681818181818				percent		83.8068181818182
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00035743086441925357	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	95.7386363636356				percent		121.448863636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00037961622841768884	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	110.227272727272				percent		133.522727272727
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00037961622841768884	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	86.3636363636356				percent		113.636363636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00037961622841768884	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	67.6136363636363				percent		98.0113636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0003845463093062307	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	78.6931818181816				percent		107.244318181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0003845463093062307	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	82.1022727272724				percent		110.085227272727
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0003993365519718542	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	108.522727272726				percent		132.102272727272
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.00040426663286039605	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	28.4090909090909				percent		65.3409090909091
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004289170373031034	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	85.5113636363632				percent		112.926136363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004289170373031034	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	84.6590909090908				percent		112.215909090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004363121586359152	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.1363636363632				percent		105.113636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004412422395244571	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	104.261363636363				percent		128.551136363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004535674417458107	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	30.1136363636363				percent		66.7613636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004880780079656018	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	95.7386363636356				percent		121.448863636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0004905430484098717	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	65.9090909090909				percent		96.5909090909091
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005127284124083091	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	110.227272727272				percent		133.522727272727
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005373788168510163	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	119.602272727272				percent		141.335227272727
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005546340999609097	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	142.613636363636				percent		160.511363636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005595641808494517	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	125.568181818182				percent		146.306818181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005768194639593472	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	96.590909090908				percent		122.15909090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005891446661807008	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	48.0113636363636				percent		81.6761363636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005940747470692427	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	101.704545454545				percent		126.420454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0005965397875135125	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	87.215909090908				percent		114.34659090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0006039349088463242	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	121.306818181817				percent		142.755681818181
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.000611330030179136	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	116.193181818182				percent		138.494318181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0006335153941775735	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	109.375				percent		132.8125
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0006532357177317388	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	146.022727272726				percent		163.352272727272
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0007099316479499652	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	105.965909090908				percent		129.97159090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0007345820523926725	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	74.4318181818172				percent		103.693181818181
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0007370470928369446	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	143.465909090908				percent		161.22159090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0007395121332812145	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	106.818181818182				percent		130.681818181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.000751837335502568	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	164.772727272726				percent		178.977272727272
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0007616974972796519	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	101.704545454545				percent		126.420454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0008134633466093363	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	134.943181818182				percent		154.119318181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0008331836701635017	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	148.579545454545				percent		165.482954545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0008652291959390207	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	144.318181818182				percent		161.931818181818
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009022048026030816	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	150.284090909091				percent		166.903409090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009317852879343309	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	146.875				percent		164.0625
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009317852879343309	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	132.386363636363				percent		151.988636363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009539706519327661	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	187.784090909091				percent		198.153409090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009539706519327661	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	170.738636363636				percent		183.948863636363
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0009712259350426616	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	150.284090909091				percent		166.903409090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0010131316225952644	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	227.840909090908				percent		231.53409090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0010550373101478674	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	177.556818181817				percent		189.630681818181
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0010575023505921372	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	124.715909090908				percent		145.59659090909
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0011141982808103635	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	215.056818181817				percent		220.880681818181
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0011955446154712972	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	163.920454545454				percent		178.267045454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0012004746963598391	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	160.511363636363				percent		175.426136363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0012349852625796278	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	173.295454545454				percent		186.079545454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0012399153434681698	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	192.045454545454				percent		201.704545454545
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0012522405456895235	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	179.261363636363				percent		191.051136363636
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0013976779319014973	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	195.454545454545				percent		204.545454545454
Frost2013		single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	0.0015184649136707618	mole/meter^3	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	157.954545454545				percent		173.295454545454
