study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_unit	comments
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006271118492640741	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.54545454545454	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006850982188878063	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.39024390243902	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006936887921653971	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.2350332594235	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006464406391386508	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.70066518847006	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006249642059446746	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.90022172949002	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006464406391386508	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.83370288248337	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006571788557356388	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.83370288248337	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006636217856938303	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.76718403547671	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006700647156520239	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.70066518847006	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006700647156520239	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.8780487804878	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0006636217856938303	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.45454545454545	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.000704427008762383	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.47671840354767	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007430845885115386	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.21064301552106	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007645610217055146	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.05543237250554	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007817421682606943	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.16629711751663	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007022793654429859	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.80931263858093	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.000691541148845998	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.43015521064301	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007366416585533472	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.8980044345898	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007516751617891294	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.85365853658536	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007602657350667183	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.00886917960088	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007860374548994885	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.11973392461197	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007774468816218999	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.29711751662971	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007774468816218999	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.51884700665188	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0007989233148158738	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.40798226164079	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008612049710784027	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.83148558758314	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008805337609529793	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.60975609756097	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008096615314128618	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.76274944567627	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.000833285607926235	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.80709534368071	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.000844023824523223	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.74057649667405	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0009514059904930968	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.09756097560975	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008569096844396083	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.22838137472283	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0009213389840215322	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.22838137472283	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008719431876753908	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.73835920177383	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0008719431876753908	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.91574279379157	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0009385201305767138	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.47228381374722	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0011081839528091165	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	8.22616407982261	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.001039459366588396	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	8.93569844789357	IU/ml	
Cui2013		12	API10		day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	0.0010544928698241784	mole/meter^3	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	9.37915742793791	IU/ml	
