study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2013	D1	6.0	single dose	bmi	6.0	NA	NA	25.2	NA	4.0	NA	NA	NA	kg/m^2	NA
Frost2013	D2_5	6.0	single dose	age	6.0	NA	NA	32.0	NA	7.0	NA	NA	NA	yr	NA
Frost2013	D2_5	6.0	single dose	ethnicity	3.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D2_5	6.0	single dose	ethnicity	3.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D2_5	6.0	single dose	weight	6.0	NA	NA	87.3	NA	8.6	NA	NA	NA	kg	NA
Frost2013	D2_5	6.0	single dose	bmi	6.0	NA	NA	26.4	NA	2.5	NA	NA	NA	kg/m^2	NA
Frost2013	D5	6.0	single dose	age	6.0	NA	NA	30.0	NA	7.0	NA	NA	NA	yr	NA
Frost2013	D5	6.0	single dose	ethnicity	5.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D5	6.0	single dose	ethnicity	1.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D5	6.0	single dose	weight	6.0	NA	NA	82.4	NA	11.4	NA	NA	NA	kg	NA
Frost2013	D5	6.0	single dose	bmi	6.0	NA	NA	25.4	NA	1.9	NA	NA	NA	kg/m^2	NA
Frost2013	D10	6.0	single dose	age	6.0	NA	NA	27.0	NA	3.0	NA	NA	NA	yr	NA
Frost2013	D10	6.0	single dose	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D10	6.0	single dose	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D10	6.0	single dose	ethnicity	1.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D10	6.0	single dose	weight	6.0	NA	NA	73.8	NA	11.5	NA	NA	NA	kg	NA
Frost2013	D10	6.0	single dose	bmi	6.0	NA	NA	23.2	NA	3.2	NA	NA	NA	kg/m^2	NA
Frost2013	D25	6.0	single dose	age	6.0	NA	NA	32.0	NA	7.0	NA	NA	NA	yr	NA
Frost2013	D25	6.0	single dose	ethnicity	5.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D25	6.0	single dose	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D25	6.0	single dose	weight	6.0	NA	NA	73.3	NA	6.2	NA	NA	NA	kg	NA
Frost2013	D25	6.0	single dose	bmi	6.0	NA	NA	24.5	NA	0.9	NA	NA	NA	kg/m^2	NA
Frost2013	D50	7.0	single dose	age	7.0	NA	NA	30.0	NA	9.0	NA	NA	NA	yr	NA
Frost2013	D50	7.0	single dose	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D50	7.0	single dose	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D50	7.0	single dose	ethnicity	2.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D50	7.0	single dose	weight	6.0	NA	NA	77.0	NA	12.2	NA	NA	NA	kg	NA
Frost2013	D50	7.0	single dose	bmi	6.0	NA	NA	25.8	NA	2.9	NA	NA	NA	kg/m^2	NA
