study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments	yraw
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	7.92880258899676	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	9.06148867313916	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-3.977272727272762	NA	NA	NA	percent	NA	38.3522727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	12.4595469255663	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	12.4595469255663	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	13.5922330097087	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	13.5922330097087	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-11.647727272727245	NA	NA	NA	percent	NA	31.9602272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	14.7249190938511	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-0.5681818181818414	NA	NA	NA	percent	NA	41.1931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	14.7249190938511	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-3.977272727272762	NA	NA	NA	percent	NA	38.3522727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	18.1229773462783	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	18.1229773462783	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-10.795454545454604	NA	NA	NA	percent	NA	32.6704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	19.2556634304207	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	20.3883495145631	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	20.3883495145631	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	22.6537216828479	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	24.9190938511326	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	26.051779935275	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	27.1844660194174	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	27.1844660194174	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	30.5825242718446	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	31.715210355987	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	31.715210355987	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	35.1132686084142	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	35.1132686084142	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	39.6440129449838	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	39.6440129449838	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	39.6440129449838	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	40.7766990291262	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	41.9093851132686	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	43.0420711974109	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	45.3074433656958	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	45.3074433656958	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	45.3074433656958	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	50.9708737864077	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	50.9708737864077	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	50.9708737864077	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	50.9708737864077	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-0.5681818181818414	NA	NA	NA	percent	NA	41.1931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	55.5016181229773	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	55.5016181229773	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	55.5016181229773	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	56.6343042071197	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	61.1650485436893	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	61.1650485436893	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	61.1650485436893	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	0.2840909090909207	NA	NA	NA	percent	NA	41.9034090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	61.1650485436893	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	63.4304207119741	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	16.477272727272762	NA	NA	NA	percent	NA	55.3977272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	65.6957928802589	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-0.5681818181818414	NA	NA	NA	percent	NA	41.1931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	66.8284789644012	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	66.8284789644012	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	71.3592233009708	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	7.954545454545396	NA	NA	NA	percent	NA	48.2954545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	71.3592233009708	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	73.6245954692556	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.920454545454483	NA	NA	NA	percent	NA	53.2670454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	73.6245954692556	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	18.18181818181816	NA	NA	NA	percent	NA	56.8181818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	78.1553398058252	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	79.2880258899676	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	80.42071197411	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	81.5533980582524	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	83.8187702265372	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	84.9514563106796	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	3.6931818181817206	NA	NA	NA	percent	NA	44.7443181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	87.2168284789644	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	87.2168284789644	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.920454545454483	NA	NA	NA	percent	NA	53.2670454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	89.4822006472492	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	91.7475728155339	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	94.0129449838187	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	94.0129449838187	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	95.1456310679611	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	18.18181818181816	NA	NA	NA	percent	NA	56.8181818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	99.6763754045307	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	103.074433656957	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	109.870550161812	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	115.533980582524	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	142.718446601941	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	144.983818770226	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	22.443181818181714	NA	NA	NA	percent	NA	60.3693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	150.647249190938	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	156.31067961165	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	159.708737864077	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	163.106796116504	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	25.852272727272762	NA	NA	NA	percent	NA	63.2102272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	172.168284789644	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	174.433656957928	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	31.818181818181714	NA	NA	NA	percent	NA	68.1818181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	175.566343042071	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	28.409090909090907	NA	NA	NA	percent	NA	65.3409090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	175.566343042071	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	34.375	NA	NA	NA	percent	NA	70.3125
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	175.566343042071	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	176.699029126213	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	1.136363636363562	NA	NA	NA	percent	NA	42.6136363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	183.495145631067	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	192.556634304207	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	194.822006472491	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	200.485436893203	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	209.546925566343	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	224.271844660194	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	36.93181818181816	NA	NA	NA	percent	NA	72.4431818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	224.271844660194	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	22.443181818181714	NA	NA	NA	percent	NA	60.3693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	236.73139158576	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	26.704545454545396	NA	NA	NA	percent	NA	63.9204545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	249.190938511326	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	253.721682847896	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	38.636363636363555	NA	NA	NA	percent	NA	73.8636363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	258.252427184466	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	262.783171521035	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	26.704545454545396	NA	NA	NA	percent	NA	63.9204545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	269.57928802589	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	25.852272727272762	NA	NA	NA	percent	NA	63.2102272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	276.375404530744	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	30.113636363636317	NA	NA	NA	percent	NA	66.7613636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	280.906148867313	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	50.56818181818184	NA	NA	NA	percent	NA	83.8068181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	280.906148867313	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	50.56818181818184	NA	NA	NA	percent	NA	83.8068181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	291.100323624595	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	30.113636363636317	NA	NA	NA	percent	NA	66.7613636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	299.029126213592	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	35.22727272727275	NA	NA	NA	percent	NA	71.0227272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	327.346278317152	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	36.079545454545396	NA	NA	NA	percent	NA	71.7329545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	338.673139158576	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	43.75	NA	NA	NA	percent	NA	78.125
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	344.336569579288	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	40.34090909090908	NA	NA	NA	percent	NA	75.2840909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	344.336569579288	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	34.375	NA	NA	NA	percent	NA	70.3125
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	352.265372168284	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	36.93181818181816	NA	NA	NA	percent	NA	72.4431818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	373.78640776699	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	51.420454545454476	NA	NA	NA	percent	NA	84.5170454545454
