study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	mean_pm	sd	se	unit	comments
Vakkalagadda2016	NA	all	20.0	API5IV_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API5IV_after, RIF600_all_apixaban	176.0	hr	29.6563067415941	17.4642785001392	12.1920282414549	2.72622039314904	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API5IV_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API5IV_after, RIF600_all_apixaban	180.0	hr	11.8589898132361	7.50569702104417	4.35329279219195	0.973425860930105	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API5IV_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API5IV_after, RIF600_all_apixaban	184.0	hr	5.74913462542276	7.86154962615629	2.11241500073353	0.472350353833043	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API5IV_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API5IV_after, RIF600_all_apixaban	192.0	hr	2.13437190983572	2.84919884370208	0.714826933866362	0.159840161627293	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API5IV_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API5IV_after, RIF600_all_apixaban	204.0	hr	1.13464999059269	1.24927357589364	0.114623585300952	0.0256306128557673	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	0.0	hr	0.0	NA	NA	NA	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	0.0166242436887103	hr	2.36044534777273	3.28002626295688	0.919580915184152	0.205624543716323	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	1.0	hr	70.7208149169991	105.706529648333	34.9857147313336	7.82304363806777	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	2.0	hr	120.242616644741	176.472241937896	56.2296252931543	12.5733264504835	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	3.0	hr	147.116428302853	212.015503424313	64.89907512146	14.511874364845	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	4.0	hr	144.568977552793	220.098111121025	75.5291335682323	16.8888276940229	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	8.0	hr	79.3451039649464	120.77755398214	41.4324500171938	9.26457747128076	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	12.0	hr	50.3915369767928	73.9563704877167	23.5648335109238	5.26925696088908	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	16.0	hr	29.2154346146349	41.3363524057079	12.120917791073	2.71031961305259	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	24.0	hr	21.9422437319623	31.6200422020478	9.67779847008543	2.16402152516545	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	36.0	hr	10.2789975259044	14.8092145778553	4.53021705195084	1.01298732809908	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO	concentration	apixaban	plasma	LC MS/MS	API10PO_all_apixaban	48.0	hr	8.18052430232098	12.0067138444583	3.82618954213735	0.855561991101792	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	168.0	hr	0.0	NA	NA	NA	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	168.16322081015	hr	2.33353393895226	1.49977425852824	0.833759680424018	0.18643433223266	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	169.0	hr	50.6038134504999	18.7146381643297	31.8891752861702	7.13063636862829	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	170.0	hr	83.2429906126567	42.1025787949463	41.1404118177104	9.19927574467361	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	171.0	hr	88.0083495118287	47.91926971415	40.0890797976786	8.96419075830229	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	172.0	hr	84.8544754994558	44.5373009134904	40.3171745859654	9.01519430349456	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	176.0	hr	40.674994456638	19.1128797384227	21.5621147182153	4.82143542485781	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	180.0	hr	19.1427961800934	9.162024628906	9.98077155118739	2.2317683656351	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	184.0	hr	12.0964692981543	6.83392434031416	5.26254495784013	1.17674082603793	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	192.0	hr	6.4863951850024	3.59740846768105	2.88898671732134	0.645997068602449	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	204.0	hr	3.1188141261549	1.76177611079278	1.35703801536212	0.30344292504011	ng/ml	NA
Vakkalagadda2016	NA	all	20.0	API10PO_after, RIF600	concentration	apixaban	plasma	LC MS/MS	API10PO_after, RIF600_all_apixaban	216.0	hr	2.3334663527236	1.49964394825269	0.833822404470904	0.186448357755927	ng/ml	NA
