study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_unit	comments
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	277.302631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.45676274944567	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	280.263157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.47893569844789	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	283.223684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.58980044345898	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	288.157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.54545454545454	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	314.802631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.39024390243902	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	318.75	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.2350332594235	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	297.03947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.70066518847006	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	287.171052631578	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.90022172949002	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	297.03947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.83370288248337	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	301.973684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.83370288248337	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	304.934210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.76718403547671	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	307.894736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.70066518847006	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	307.894736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.8780487804878	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	304.934210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.45454545454545	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	323.684210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.47671840354767	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	341.447368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.21064301552106	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	351.315789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.05543237250554	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	359.210526315789	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.16629711751663	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	322.697368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.80931263858093	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	317.763157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.43015521064301	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	338.486842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.8980044345898	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	345.394736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.85365853658536	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	349.342105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.00886917960088	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	361.184210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.11973392461197	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	357.236842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.29711751662971	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	357.236842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.51884700665188	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	367.105263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.40798226164079	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	395.723684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.83148558758314	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	404.605263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	5.60975609756097	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	372.03947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.76274944567627	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	382.894736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.80709534368071	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	387.828947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.74057649667405	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	437.171052631578	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	6.09756097560975	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	393.75	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.22838137472283	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	423.355263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.22838137472283	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	400.657894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.73835920177383	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	400.657894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.91574279379157	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	431.25	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	7.47228381374722	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	509.210526315789	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	8.22616407982261	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	477.631578947368	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	8.93569844789357	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	484.53947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	9.37915742793791	IU/ml	NA
