study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2015	elderly	39.0	all	clearance	39.0	creatinine	NA	79.1	NA	15.3	NA	60.0	144.0	mL/min	NA
Frost2015	male	40.0	all	age	40.0	NA	NA	50.0	NA	21.0	NA	21.0	71.0	yr	NA
Frost2015	male	40.0	all	ethnicity	34.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	male	40.0	all	ethnicity	4.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	male	40.0	all	ethnicity	2.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	male	40.0	all	weight	40.0	NA	NA	77.85	NA	12.1	NA	60.0	114.0	kg	NA
Frost2015	male	40.0	all	bmi	40.0	NA	NA	27.2	NA	3.32	NA	20.2	31.9	kg/m^2	NA
Frost2015	male	40.0	all	clearance	40.0	creatinine	NA	103.05	NA	29.8	NA	62.0	179.0	mL/min	NA
Frost2015	female	39.0	all	age	39.0	NA	NA	51.05	NA	18.2	NA	21.0	76.0	yr	NA
Frost2015	female	39.0	all	ethnicity	34.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	female	39.0	all	ethnicity	5.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	female	39.0	all	weight	39.0	NA	NA	67.7	NA	10.05	NA	53.7	89.0	kg	NA
Frost2015	female	39.0	all	bmi	39.0	NA	NA	26.85	NA	3.33	NA	20.6	32.0	kg/m^2	NA
Frost2015	female	39.0	all	clearance	39.0	creatinine	NA	95.9	NA	24.6	NA	60.0	152.0	mL/min	NA
Frost2015	young_male	20.0	young	age	20.0	NA	NA	31.0	NA	6.0	NA	21.0	40.0	yr	NA
Frost2015	young_male	20.0	young	ethnicity	15.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	young_male	20.0	young	ethnicity	4.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	young_male	20.0	young	ethnicity	1.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	young_male	20.0	young	weight	20.0	NA	NA	76.8	NA	12.4	NA	60.0	97.0	kg	NA
Frost2015	young_male	20.0	young	bmi	20.0	NA	NA	26.1	NA	3.5	NA	20.2	31.9	kg/m^2	NA
Frost2015	young_male	20.0	young	clearance	20.0	creatinine	NA	123.3	NA	23.0	NA	87.0	179.0	mL/min	NA
Frost2015	young_female	20.0	young	age	20.0	NA	NA	34.0	NA	5.0	NA	21.0	40.0	yr	NA
Frost2015	young_female	20.0	young	ethnicity	18.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	young_female	20.0	young	ethnicity	2.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	young_female	20.0	young	weight	20.0	NA	NA	65.3	NA	8.9	NA	53.7	86.0	kg	NA
Frost2015	young_female	20.0	young	bmi	20.0	NA	NA	25.4	NA	3.1	NA	20.6	32.0	kg/m^2	NA
Frost2015	young_female	20.0	young	clearance	20.0	creatinine	NA	115.7	NA	15.0	NA	92.0	152.0	mL/min	NA
Frost2015	elderly_male	20.0	elderly	age	20.0	NA	NA	71.0	NA	5.0	NA	65.0	79.0	yr	NA
Frost2015	elderly_male	20.0	elderly	ethnicity	19.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	elderly_male	20.0	elderly	ethnicity	1.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	elderly_male	20.0	elderly	weight	20.0	NA	NA	78.9	NA	12.0	NA	55.0	114.0	kg	NA
Frost2015	elderly_male	20.0	elderly	bmi	20.0	NA	NA	28.3	NA	2.8	NA	21.0	31.9	kg/m^2	NA
Frost2015	elderly_male	20.0	elderly	clearance	20.0	creatinine	NA	82.8	NA	20.8	NA	62.0	144.0	mL/min	NA
Frost2015	elderly_female	19.0	elderly	age	19.0	NA	NA	69.0	NA	3.0	NA	65.0	76.0	yr	NA
Frost2015	elderly_female	19.0	elderly	ethnicity	16.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	elderly_female	19.0	elderly	ethnicity	3.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	elderly_female	19.0	elderly	weight	19.0	NA	NA	70.2	NA	10.8	NA	54.0	89.0	kg	NA
Frost2015	elderly_female	19.0	elderly	bmi	19.0	NA	NA	28.4	NA	2.9	NA	22.5	32.0	kg/m^2	NA
Frost2015	elderly_female	19.0	elderly	clearance	19.0	creatinine	NA	75.1	NA	12.4	NA	60.0	104.0	mL/min	NA
